MOST_SEVERE_INJURY,RD_NO,CRASH_DATE_EST_I,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,LANE_CNT,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,CRASH_TYPE,INTERSECTION_RELATED_I,NOT_RIGHT_OF_WAY_I,HIT_AND_RUN_I,PRIM_CONTRIBUTORY_CAUSE,SEC_CONTRIBUTORY_CAUSE,BEAT_OF_OCCURRENCE,PHOTOS_TAKEN_I,STATEMENTS_TAKEN_I,DOORING_I,WORK_ZONE_I,WORK_ZONE_TYPE,WORKERS_PRESENT_I,NUM_UNITS,INJURIES_TOTAL,INJURIES_FATAL,INJURIES_INCAPACITATING,INJURIES_NON_INCAPACITATING,INJURIES_REPORTED_NOT_EVIDENT,INJURIES_NO_INDICATION,INJURIES_UNKNOWN,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,LATITUDE,LONGITUDE
0,372600,-1,25,1,2,0,1,14,5,4,0,0,0,0,-1,-1,-1,21,0,2012,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,8,3,7,41.99052334,-87.67191267
0,372593,-1,25,0,0,0,1,12,5,2,0,0,0,0,-1,-1,1,22,-1,1914,-1,-1,-1,1,2,1,2,0,0,0,0,0,2,0,8,3,7,41.9619521,-87.64997733
0,372564,-1,25,0,0,0,1,7,5,2,0,0,0,0,-1,-1,-1,-1,-1,1915,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,8,3,7,41.95601827,-87.6513131
0,372561,-1,35,1,2,1,1,12,2,-1,0,0,0,0,-1,-1,-1,22,-1,122,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,8,3,7,41.87929007,-87.63236273
0,372562,-1,0,0,0,0,1,2,7,-1,0,0,0,1,-1,1,-1,0,-1,924,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,1,0,8,3,7,41.81768373,-87.6650402
0,372569,-1,30,1,2,0,1,7,5,2,0,0,0,0,-1,-1,-1,0,0,1031,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,8,3,7,41.84425637,-87.71737672
1,372537,-1,30,0,0,0,1,14,5,6,0,0,0,1,-1,1,-1,23,33,811,-1,-1,-1,-1,-1,-1,2,1,0,0,0,1,1,0,8,3,7,41.79617425,-87.76257753
0,421558,1,20,0,0,-1,-1,7,5,-1,0,-1,0,0,-1,-1,1,0,0,522,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,8,3,7,41.68633809,-87.63027146
0,373571,-1,30,0,0,0,1,11,5,-1,0,0,0,0,-1,-1,-1,11,0,1421,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,8,3,7,41.91187955,-87.69322116
0,372625,-1,30,0,0,1,2,7,5,1,0,0,0,0,-1,-1,-1,0,0,1623,-1,-1,0,-1,-1,-1,2,0,0,0,0,0,3,0,7,3,7,41.97331459,-87.75482796
2,372533,-1,25,1,2,0,1,14,2,4,0,0,0,1,1,-1,-1,17,21,124,-1,-1,-1,-1,-1,-1,2,1,0,0,1,0,1,0,7,3,7,41.86664961,-87.63908158
0,372526,-1,30,0,0,0,1,2,5,-1,0,0,0,0,-1,1,-1,11,11,1523,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,1,0,7,3,7,41.88464947,-87.75781606
0,372918,-1,30,12,12,1,1,5,5,2,0,0,0,0,-1,-1,-1,0,-1,1612,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,1,0,7,3,7,41.98281539,-87.80679493
0,372572,-1,35,2,2,0,1,14,5,2,0,0,0,0,1,-1,-1,17,-1,914,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,7,3,7,41.84642268,-87.63821813
0,385864,-1,15,0,0,0,3,2,7,0,0,0,4,0,-1,1,-1,28,20,1924,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,1,0,7,3,7,41.94002867,-87.65341953
0,372518,-1,30,1,2,1,1,10,5,2,0,0,12,1,-1,-1,-1,16,-1,1533,-1,-1,-1,1,2,1,2,0,0,0,0,0,2,0,7,3,7,41.87683881,-87.74949109
0,374738,-1,30,0,0,-1,-1,2,0,-1,0,-1,0,0,-1,-1,1,-1,-1,1212,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,1,0,7,3,7,41.89784014,-87.6760333
0,372548,-1,30,0,0,0,1,10,3,-1,0,0,0,0,-1,-1,-1,0,-1,214,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,7,3,7,41.82374669,-87.59993159
0,372521,-1,10,0,0,0,1,3,0,-1,0,0,0,0,-1,-1,-1,0,0,812,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,6,3,7,41.77516541,-87.76455932
0,372519,-1,30,1,2,1,1,14,2,-1,2,0,0,0,1,-1,-1,21,0,2515,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,3,0,6,3,7,41.91784503,-87.77536612
0,372511,-1,30,0,0,1,1,7,5,2,0,0,0,0,-1,-1,-1,21,16,1135,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,6,3,7,41.86824384,-87.69580654
0,372508,-1,30,0,0,0,1,3,5,1,0,0,0,0,-1,-1,1,0,0,2531,-1,-1,-1,-1,-1,-1,3,0,0,0,0,0,2,0,6,3,7,41.91130882,-87.76591376
0,372491,-1,30,1,2,0,1,0,2,-1,0,0,0,1,1,-1,-1,6,-1,234,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,5,3,7,41.79948383,-87.58744204
0,372484,-1,30,0,0,0,1,7,5,-1,0,0,0,1,-1,-1,-1,21,0,632,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,5,3,7,41.73640882,-87.61344525
0,373298,-1,30,0,0,0,1,7,6,-1,0,0,0,0,-1,-1,1,-1,-1,923,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,5,3,7,41.79921636,-87.68554813
0,373127,-1,30,0,0,0,3,7,5,-1,0,0,0,0,-1,-1,1,0,0,234,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,4,3,7,41.79824409,-87.59646764
0,373018,-1,30,0,-1,0,2,12,5,-1,0,0,0,0,-1,-1,-1,16,-1,1633,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,4,3,7,41.94409433,-87.76684203
0,374031,-1,30,1,2,0,3,10,5,2,0,0,0,0,-1,-1,-1,18,0,1922,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,4,3,7,41.93987262,-87.66394524
0,372462,-1,30,1,2,0,3,10,5,2,0,0,-1,0,-1,-1,-1,11,0,2524,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,4,0,3,3,7,41.93174236,-87.72712439
0,372454,-1,30,0,0,0,3,5,5,-1,0,0,0,1,-1,-1,1,25,0,822,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,1,0,3,3,7,41.78866864,-87.71588108
0,373337,-1,30,0,0,0,3,7,5,-1,0,0,0,0,-1,-1,1,0,-1,1622,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,3,3,7,41.97668143,-87.78649664
0,373222,-1,30,0,0,0,1,10,3,2,0,0,0,0,1,-1,-1,0,-1,411,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,2,3,7,41.7514606,-87.58597199
0,372439,-1,30,1,2,0,3,0,5,2,0,0,0,1,1,-1,-1,16,0,313,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,4,0,2,3,7,41.78034997,-87.61556531
0,372628,-1,25,0,0,0,2,5,5,2,0,0,0,0,-1,1,-1,0,-1,1722,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,1,0,2,3,7,41.95355637,-87.74521313
0,372466,-1,30,3,0,0,3,7,7,5,0,0,0,0,-1,1,-1,-1,-1,833,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,1,3,7,41.75506193,-87.73222787
0,372436,-1,25,0,0,0,3,7,5,-1,0,0,0,0,-1,-1,-1,20,20,2523,1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,1,3,7,41.93439625,-87.73195932
0,372419,-1,30,0,0,0,3,7,6,1,0,0,0,0,-1,-1,1,10,25,614,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,1,3,7,41.74019805,-87.67182883
0,374215,0,30,0,-1,-1,-1,7,5,2,0,-1,-1,0,-1,-1,-1,0,-1,434,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,1,3,7,41.70086182,-87.56334838
2,372401,-1,30,0,0,0,3,9,2,-1,0,0,0,1,-1,-1,1,25,0,823,-1,-1,-1,-1,-1,-1,2,1,0,0,1,0,1,0,0,3,7,41.77899474,-87.69421036
0,372391,-1,30,1,2,-1,3,12,2,4,0,-1,-1,0,-1,-1,1,16,0,1115,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,0,3,7,41.88061484,-87.72578883
0,372383,-1,30,1,2,0,3,10,2,2,0,0,0,0,-1,-1,1,0,-1,822,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,0,3,7,41.79342024,-87.70369751
0,372385,-1,30,0,0,0,3,10,5,-1,0,0,0,0,-1,-1,-1,0,0,511,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,0,3,7,41.72165239,-87.62175217
0,372382,-1,40,0,0,0,3,10,3,8,0,0,-1,0,-1,-1,1,18,-1,114,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,0,3,7,41.88450785,-87.61385687
0,372621,-1,30,0,0,0,-1,7,6,-1,0,0,0,0,-1,-1,1,0,-1,923,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,0,3,7,41.79632614,-87.69157828
2,372361,-1,30,1,2,0,3,7,5,4,0,0,0,1,-1,-1,-1,23,0,1624,-1,-1,-1,-1,-1,-1,2,1,0,0,1,0,0,0,23,2,7,41.95348502,-87.75024823
0,372365,-1,35,1,2,0,3,14,5,4,0,0,0,0,-1,-1,-1,23,-1,1434,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,23,2,7,41.91736089,-87.68725753
3,372339,-1,30,2,2,0,3,8,2,4,0,0,0,1,-1,-1,1,14,-1,1213,-1,-1,-1,1,1,-1,2,1,0,1,0,0,1,0,23,2,7,41.9032982,-87.66764081
0,372342,-1,25,0,0,0,3,7,6,1,0,0,0,1,-1,-1,-1,32,25,1233,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,23,2,7,41.86416679,-87.65988677
0,372882,-1,40,0,0,-1,0,12,3,6,0,-1,-1,0,-1,-1,1,21,22,114,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,23,2,7,41.87831014,-87.6175759
0,372331,-1,25,0,0,0,0,2,12,-1,5,-1,12,0,-1,-1,-1,33,-1,824,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,2,0,23,2,7,41.79024206,-87.68888457
0,383115,-1,30,0,0,-1,0,4,5,2,0,-1,12,0,-1,-1,-1,29,28,731,-1,-1,-1,1,-1,-1,1,0,0,0,0,0,1,0,22,2,7,41.7587804,-87.62816663
3,372318,-1,40,1,2,0,3,12,5,6,0,0,0,1,1,-1,-1,0,0,132,-1,-1,-1,-1,-1,-1,2,1,0,1,0,0,1,0,22,2,7,41.86747078,-87.62021906
0,374366,-1,30,0,0,0,0,7,5,2,0,0,-1,0,-1,-1,-1,0,0,513,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,3,0,22,2,7,41.69811792,-87.60802579
0,372364,-1,30,0,0,0,1,2,3,-1,0,0,0,0,-1,-1,-1,0,-1,2433,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,2,0,22,2,7,41.99341951,-87.66997956
0,372312,-1,30,0,12,0,3,12,5,-1,0,0,0,0,-1,-1,-1,-1,-1,623,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,3,0,22,2,7,41.75095545,-87.63060771
0,372291,-1,30,0,0,0,3,0,5,2,0,0,0,1,-1,-1,-1,17,-1,2413,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,22,2,7,41.99418175,-87.6915681
0,376514,-1,35,1,2,0,0,10,5,-1,0,0,0,0,-1,-1,1,0,0,1811,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,21,2,7,41.92526498,-87.65366936
0,372288,1,30,0,0,0,3,2,7,2,3,0,0,1,-1,-1,1,0,-1,331,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,1,0,21,2,7,41.77647256,-87.57099037
0,372825,-1,30,0,0,0,3,7,3,-1,0,0,0,0,-1,-1,1,0,0,2223,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,21,2,7,41.72485801,-87.64345222
2,372195,0,30,12,-1,0,3,9,5,1,2,0,-1,1,-1,-1,-1,17,-1,1412,-1,-1,-1,-1,-1,-1,2,1,0,0,1,0,2,0,20,2,7,41.93326152,-87.71404638
0,372303,-1,30,1,2,0,0,10,2,-1,0,0,0,0,-1,-1,-1,8,18,1533,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,3,0,20,2,7,41.87309483,-87.74514387
0,372179,-1,30,0,0,0,1,14,6,1,0,0,0,0,-1,-1,-1,18,17,1925,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,1,0,20,2,7,41.94428467,-87.64510062
0,372835,-1,30,0,0,-1,-1,7,7,0,0,2,1,1,-1,-1,1,11,-1,1533,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,20,2,7,41.88057115,-87.74795725
1,372187,-1,30,0,0,0,1,9,2,2,0,0,0,1,-1,-1,-1,17,17,1712,-1,-1,-1,-1,-1,-1,2,1,0,0,0,1,1,0,19,2,7,41.96842127,-87.72160503
2,372139,-1,30,0,0,0,4,8,5,2,0,0,0,1,-1,-1,-1,11,0,1434,-1,-1,1,-1,-1,-1,3,1,0,0,1,0,2,0,19,2,7,41.91716625,-87.67774727
0,372193,-1,30,9,2,0,4,7,6,1,0,0,0,0,-1,-1,-1,10,-1,825,-1,-1,-1,-1,-1,-1,4,0,0,0,0,0,1,0,19,2,7,41.77749859,-87.68701265
2,372151,-1,35,3,2,0,1,0,1,3,0,0,0,1,-1,-1,-1,17,33,2011,-1,-1,-1,-1,-1,-1,2,1,0,0,1,0,1,0,19,2,7,41.99038541,-87.69006663
0,372154,-1,30,1,2,0,1,10,2,2,0,0,-1,1,-1,-1,-1,18,0,1911,-1,-1,-1,-1,-1,-1,3,0,0,0,0,0,3,0,19,2,7,41.96139836,-87.69241507
0,372136,-1,30,1,2,0,1,14,5,-1,0,0,0,0,-1,-1,1,0,0,111,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,19,2,7,41.88704448,-87.62930844
0,372644,-1,30,0,0,-1,-1,0,5,2,0,-1,-1,0,-1,-1,-1,0,0,1924,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,19,2,7,41.94011524,-87.65882863
0,372783,-1,25,0,0,0,0,7,7,-1,0,0,0,0,-1,-1,-1,0,-1,634,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,19,2,7,41.73614513,-87.62691784
0,372159,-1,25,0,0,0,1,7,6,1,0,0,0,0,-1,-1,-1,0,0,1531,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,19,2,7,41.89967409,-87.74909317
0,372132,-1,30,2,2,0,1,0,2,2,0,0,0,0,1,-1,-1,0,22,1931,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,19,2,7,41.93770284,-87.67844262
0,382289,-1,35,0,0,0,1,7,2,2,0,0,0,0,-1,-1,-1,0,-1,834,-1,-1,-1,-1,-1,-1,3,0,0,0,0,0,2,0,18,2,7,41.7522523,-87.72375848
0,372086,-1,30,0,0,0,1,8,5,-1,0,0,0,0,-1,-1,-1,17,0,1832,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,18,2,7,41.8938875,-87.63361494
0,372111,-1,30,0,0,0,1,12,5,-1,0,0,0,0,-1,-1,-1,0,-1,1432,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,18,2,7,41.92491928,-87.67766794
3,372088,-1,30,1,2,0,1,9,5,2,0,0,0,1,1,-1,-1,33,0,131,-1,-1,-1,-1,-1,-1,2,1,0,1,0,0,1,0,18,2,7,41.85783986,-87.63008096
-1,372073,-1,30,0,0,0,4,7,5,-1,0,0,0,0,-1,-1,-1,20,16,2533,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,2,7,41.91675509,-87.75454228
0,372194,-1,30,0,0,0,-1,7,2,2,2,0,0,0,-1,-1,-1,0,-1,1031,0,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,18,2,7,41.83677453,-87.72420235
0,372109,-1,30,1,2,0,1,10,5,2,0,0,-1,0,-1,-1,1,18,0,1723,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,3,0,18,2,7,41.96096023,-87.71797619
0,372059,-1,20,0,0,0,1,7,5,-1,0,0,0,1,-1,-1,-1,0,0,1922,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,18,2,7,41.95051986,-87.669776
0,372117,-1,30,0,0,0,1,7,2,2,0,0,0,0,-1,-1,1,0,0,832,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,18,2,7,41.76817517,-87.6865821
0,372096,-1,30,1,2,0,1,10,5,2,0,0,0,0,1,-1,-1,16,-1,1723,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,18,2,7,41.95565756,-87.72223213
4,372034,-1,30,0,0,0,1,14,2,2,0,0,3,1,1,-1,-1,17,16,711,-1,-1,-1,-1,-1,-1,2,1,1,0,0,0,1,0,18,2,7,41.78884436,-87.64272663
0,374278,-1,30,0,0,0,1,10,7,0,0,0,0,0,-1,-1,-1,-1,-1,1631,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,18,2,7,41.94086524,-87.80699551
0,372176,-1,30,0,0,0,1,0,5,4,0,0,0,0,-1,-1,1,17,0,2521,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,18,2,7,41.93157444,-87.75163128
0,372022,-1,30,0,0,0,1,7,5,-1,0,0,0,0,-1,-1,-1,-1,-1,834,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,18,2,7,41.74587348,-87.72308343
0,372080,-1,30,1,2,0,1,12,5,-1,0,0,0,0,-1,-1,-1,22,-1,121,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,18,2,7,41.8843277,-87.64119806
0,372102,-1,30,1,2,0,1,12,2,2,0,0,0,0,1,-1,-1,0,0,1134,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,18,2,7,41.873856,-87.70113735
0,372092,-1,30,0,0,0,1,10,2,2,0,0,-1,0,-1,-1,-1,18,11,2033,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,18,2,7,41.96957629,-87.65983221
0,367229,-1,30,-1,0,0,1,10,12,-1,0,0,0,0,-1,-1,-1,18,18,1621,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,18,2,7,42.01185552,-87.77474936
0,371994,-1,30,2,2,0,1,14,2,4,0,0,0,1,1,-1,-1,17,33,1931,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,3,0,17,2,7,41.93669224,-87.68784558
0,372124,-1,30,0,0,0,1,12,3,3,0,0,0,0,-1,-1,-1,21,21,114,-1,1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,17,2,7,41.88454011,-87.62430852
0,372013,-1,30,2,2,0,1,12,2,-1,0,0,0,0,0,-1,-1,21,22,1532,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,4,0,17,2,7,41.88665618,-87.74784605
0,371991,-1,30,0,0,0,1,10,5,2,0,0,0,0,-1,-1,1,18,-1,323,-1,-1,-1,-1,-1,-1,3,0,0,0,0,0,3,0,17,2,7,41.76031203,-87.60558889
0,371992,-1,30,1,2,0,1,10,2,2,0,0,0,0,-1,-1,-1,18,0,1412,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,17,2,7,41.93913759,-87.71233532
1,371960,-1,30,1,2,0,2,10,2,2,0,0,0,1,-1,-1,-1,-1,-1,1013,-1,-1,-1,-1,-1,-1,2,1,0,0,0,1,2,0,17,2,7,41.85119137,-87.73464164
2,372332,-1,30,0,0,0,1,0,12,3,0,-1,-1,1,1,-1,-1,17,16,413,-1,-1,-1,-1,-1,-1,2,2,0,0,1,1,0,0,17,2,7,41.72407478,-87.58530323
0,372196,-1,35,1,2,0,1,10,5,4,0,0,0,0,-1,-1,-1,18,16,921,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,4,0,17,2,7,41.82021013,-87.69471963
0,372040,-1,30,1,2,0,1,10,5,4,0,0,0,0,1,-1,-1,16,-1,1614,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,17,2,7,41.98634263,-87.83710395
3,371980,-1,35,0,0,0,1,8,5,2,0,0,0,1,-1,-1,-1,16,7,1622,-1,-1,-1,-1,-1,-1,3,2,0,1,1,0,0,0,17,2,7,41.97327161,-87.77893638
0,371962,-1,30,0,0,0,1,12,5,2,0,0,0,0,-1,-1,-1,17,0,923,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,17,2,7,41.79395426,-87.69365858
0,372292,-1,30,0,0,0,1,11,7,-1,0,0,0,0,-1,-1,-1,0,-1,1623,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,5,0,17,2,7,41.96606295,-87.7593609
0,372366,-1,30,2,2,0,1,0,5,2,0,0,-1,0,-1,-1,1,17,-1,412,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,5,0,17,2,7,41.73678088,-87.58721057
0,372009,-1,30,0,0,0,1,0,12,-1,2,0,0,0,-1,-1,-1,17,17,413,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,17,2,7,41.72407478,-87.58530323
0,372313,-1,30,1,2,0,1,12,5,4,0,0,-1,0,-1,-1,1,0,0,2413,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,17,2,7,41.9908611,-87.67535593
0,371951,-1,30,0,0,0,1,14,5,2,0,0,0,1,1,-1,-1,23,22,1634,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,17,2,7,41.94592462,-87.7540838
0,373194,-1,30,0,0,0,1,7,6,-1,0,0,0,0,-1,-1,-1,23,11,1211,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,17,2,7,41.90239629,-87.69179096
0,371936,-1,15,0,0,0,1,14,5,2,0,0,0,0,-1,-1,-1,17,0,1613,-1,1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,17,2,7,41.98074555,-87.81698955
0,371919,-1,30,2,2,0,1,10,5,2,0,0,0,1,-1,-1,-1,16,16,1121,-1,-1,-1,-1,-1,-1,4,0,0,0,0,0,4,0,17,2,7,41.89399219,-87.71153875
0,371984,-1,30,0,0,0,1,10,5,-1,0,0,0,0,-1,-1,-1,0,0,821,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,5,0,17,2,7,41.81036869,-87.71053551
0,372045,-1,30,0,0,0,1,12,5,-1,0,0,0,0,-1,-1,-1,-1,-1,1234,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,17,2,7,41.85447857,-87.68555559
0,372904,-1,30,0,0,0,1,7,5,-1,0,0,0,0,-1,-1,1,0,-1,1231,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,17,2,7,41.87281755,-87.66007145
0,372177,-1,30,1,2,0,1,10,6,-1,0,0,0,0,1,-1,-1,16,18,124,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,17,2,7,41.86731941,-87.63905675
0,372029,1,30,0,0,0,1,7,6,1,0,0,0,0,-1,-1,1,0,0,1133,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,17,2,7,41.87452774,-87.72215815
0,371941,-1,30,0,0,0,1,10,2,2,0,0,0,0,-1,-1,-1,0,-1,2535,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,17,2,7,41.90334779,-87.72617372
0,371945,-1,30,1,2,0,1,10,2,-1,0,0,0,0,1,-1,1,18,-1,1433,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,3,0,16,2,7,41.90703448,-87.6677379
0,372010,-1,30,0,0,0,1,7,3,-1,0,0,0,0,-1,-1,-1,0,11,1934,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,3,0,16,2,7,41.93647016,-87.64413036
0,371967,-1,30,2,2,0,1,0,5,2,0,0,0,0,1,-1,1,0,0,2532,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,16,2,7,41.90227316,-87.76391865
0,372130,-1,30,1,2,0,1,10,6,1,0,0,0,0,1,-1,-1,16,18,122,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,16,2,7,41.88205499,-87.6338999
0,371910,-1,30,1,2,0,1,10,2,2,0,0,-1,0,-1,-1,-1,0,0,2031,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,16,2,7,41.96969326,-87.68879319
0,371899,-1,30,1,2,0,1,14,2,3,0,0,-1,0,1,-1,1,23,0,1924,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,16,2,7,41.94004092,-87.65092322
0,371853,-1,35,0,0,0,1,7,5,2,0,0,3,0,-1,-1,-1,0,0,1111,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,1,0,16,2,7,41.88785015,-87.72959476
0,371943,-1,30,1,2,0,1,14,5,4,0,0,0,0,1,-1,-1,0,0,1833,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,3,0,16,2,7,41.89680395,-87.62692028
1,372333,-1,30,1,2,0,1,8,2,2,0,0,0,1,1,-1,1,17,0,2011,-1,-1,-1,-1,-1,-1,2,1,0,0,0,1,1,0,16,2,7,41.97589439,-87.70335526
0,372118,-1,30,1,2,-1,1,14,5,-1,0,-1,0,0,-1,-1,-1,0,0,924,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,16,2,7,41.80861068,-87.67723618
0,371958,-1,25,2,0,0,1,10,6,-1,0,0,0,0,-1,-1,-1,18,11,1912,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,16,2,7,41.96690706,-87.67397288
0,371925,-1,30,0,0,0,1,10,3,2,0,0,0,1,-1,-1,-1,18,18,523,-1,1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,16,2,7,41.66132602,-87.64121031
0,371890,-1,30,0,0,0,1,14,2,4,0,0,0,1,-1,-1,-1,17,-1,825,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,3,0,16,2,7,41.78143426,-87.68384893
0,371838,-1,25,0,0,0,1,10,5,2,0,0,0,1,-1,-1,-1,18,0,2411,-1,-1,-1,-1,-1,-1,3,0,0,0,0,0,5,0,16,2,7,42.01191332,-87.70181879
0,371855,-1,30,1,2,0,1,10,5,4,0,0,0,0,-1,-1,1,18,0,2413,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,16,2,7,41.99070131,-87.6895318
0,371875,-1,35,1,2,0,1,10,5,4,0,0,0,0,0,-1,-1,18,18,431,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,2,0,16,2,7,41.70790113,-87.58475103
2,372843,-1,30,2,2,0,1,8,5,2,0,0,0,1,1,-1,-1,17,-1,1823,-1,-1,1,-1,-1,-1,2,1,0,0,1,0,1,0,16,2,7,41.89968795,-87.63714238
