MOST_SEVERE_INJURY,PERSON_TYPE,CRASH_DATE_EST_I,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,LANE_CNT,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,CRASH_TYPE,INTERSECTION_RELATED_I,NOT_RIGHT_OF_WAY_I,HIT_AND_RUN_I,PRIM_CONTRIBUTORY_CAUSE,SEC_CONTRIBUTORY_CAUSE,SEX,AGE,BAC_RESULT VALUE
0,0,-1,35,0,0,0,1,7,5,1,0,0,0,0,-1,-1,1,0,0,2,-1,-1
0,0,-1,30,0,0,0,1,10,5,-1,0,0,0,0,-1,-1,-1,18,16,0,29,-1
0,0,-1,30,0,0,0,1,10,5,-1,0,0,0,0,-1,-1,-1,18,16,0,23,-1
0,0,-1,30,0,0,0,1,10,2,2,0,0,-1,0,-1,-1,1,20,0,1,-1,-1
0,0,-1,30,0,0,0,1,10,2,2,0,0,-1,0,-1,-1,1,20,0,1,52,-1
0,0,-1,20,0,0,0,1,7,5,-1,0,0,0,0,-1,-1,-1,22,-1,0,16,-1
0,0,1,10,0,0,0,1,7,7,0,0,0,0,0,-1,0,-1,23,11,0,82,-1
0,1,1,10,0,0,0,1,7,7,0,0,0,0,0,-1,0,-1,23,11,0,53,-1
0,0,1,30,0,0,1,1,7,6,1,0,0,0,0,-1,-1,1,0,0,2,-1,-1
2,0,-1,35,1,2,0,1,9,12,4,0,0,0,1,1,-1,1,17,0,2,-1,-1
2,5,-1,35,1,2,0,1,9,12,4,0,0,0,1,1,-1,1,17,0,0,43,-1
0,0,-1,10,0,0,0,1,10,7,-1,0,0,0,0,-1,1,-1,0,16,1,22,-1
0,0,-1,10,0,0,0,1,10,7,-1,0,0,0,0,-1,1,-1,0,16,1,26,-1
0,0,-1,30,0,0,0,1,12,5,2,0,0,0,0,-1,-1,-1,17,-1,1,37,-1
0,0,-1,30,0,0,0,1,12,5,2,0,0,0,0,-1,-1,-1,17,-1,1,37,-1
3,0,-1,30,1,-1,0,1,14,2,3,0,0,-1,1,-1,-1,-1,0,-1,0,45,-1
3,0,-1,30,1,-1,0,1,14,2,3,0,0,-1,1,-1,-1,-1,0,-1,0,31,-1
0,0,-1,30,0,0,0,1,10,5,-1,0,-1,-1,0,-1,-1,-1,18,-1,0,57,-1
0,0,-1,30,0,0,0,1,10,5,-1,0,-1,-1,0,-1,-1,-1,18,-1,0,44,-1
0,0,-1,30,0,0,1,1,10,5,4,0,1,0,0,-1,-1,-1,8,-1,0,39,-1
0,0,-1,30,0,0,1,1,10,5,4,0,1,0,0,-1,-1,-1,8,-1,0,78,-1
0,0,-1,25,0,0,0,1,10,5,2,0,0,-1,0,-1,-1,-1,16,11,1,55,-1
0,0,-1,25,0,0,0,1,10,5,2,0,0,-1,0,-1,-1,-1,16,11,0,23,-1
0,1,-1,25,0,0,0,1,10,5,2,0,0,-1,0,-1,-1,-1,16,11,-1,-1,-1
0,1,-1,25,0,0,0,1,10,5,2,0,0,-1,0,-1,-1,-1,16,11,-1,-1,-1
0,1,-1,25,0,0,0,1,10,5,2,0,0,-1,0,-1,-1,-1,16,11,-1,-1,-1
0,1,-1,25,0,0,0,1,10,5,2,0,0,-1,0,-1,-1,-1,16,11,-1,-1,-1
0,1,-1,25,0,0,0,1,10,5,2,0,0,-1,0,-1,-1,-1,16,11,-1,-1,-1
0,0,-1,30,0,0,0,1,14,5,-1,0,0,0,0,-1,-1,-1,-1,-1,0,23,-1
0,0,-1,30,0,0,0,1,14,5,-1,0,0,0,0,-1,-1,-1,-1,-1,0,60,-1
2,0,-1,30,0,0,0,1,2,5,-1,0,0,0,1,-1,-1,-1,0,-1,0,30,-1
2,1,-1,30,0,0,0,1,2,5,-1,0,0,0,1,-1,-1,-1,0,-1,2,-1,-1
2,0,-1,30,0,0,0,1,8,6,-1,0,0,0,1,-1,-1,-1,17,-1,1,29,-1
2,4,-1,30,0,0,0,1,8,6,-1,0,0,0,1,-1,-1,-1,17,-1,0,33,-1
0,0,-1,10,0,0,0,1,7,0,-1,0,0,0,0,-1,-1,-1,22,17,0,28,-1
0,0,-1,30,0,0,0,1,10,2,2,0,0,0,0,-1,-1,-1,27,18,1,23,-1
0,0,-1,30,0,0,0,1,10,2,2,0,0,0,0,-1,-1,-1,27,18,0,55,-1
0,1,-1,30,0,0,0,1,10,2,2,0,0,0,0,-1,-1,-1,27,18,2,-1,-1
0,0,-1,30,1,2,0,1,10,5,2,0,0,0,0,-1,-1,-1,0,0,0,40,-1
0,0,-1,30,1,2,0,1,10,5,2,0,0,0,0,-1,-1,-1,0,0,1,56,-1
0,0,-1,30,0,0,0,1,7,0,0,0,0,0,0,-1,1,-1,11,15,1,76,-1
0,1,-1,30,0,0,0,1,7,0,0,0,0,0,0,-1,1,-1,11,15,0,16,-1
0,0,-1,30,1,2,0,1,10,12,-1,0,-1,-1,0,-1,-1,-1,20,0,0,-1,-1
0,0,-1,30,1,2,0,1,10,12,-1,0,-1,-1,0,-1,-1,-1,20,0,0,37,-1
0,0,-1,30,1,2,0,1,14,2,4,0,0,0,1,1,-1,-1,11,16,0,54,-1
0,0,-1,30,1,2,0,1,14,2,4,0,0,0,1,1,-1,-1,11,16,1,20,-1
0,1,-1,30,1,2,0,1,14,2,4,0,0,0,1,1,-1,-1,11,16,1,-1,-1
0,0,-1,30,1,1,0,1,10,5,3,0,0,0,0,-1,-1,-1,18,-1,0,-1,-1
0,0,-1,30,1,1,0,1,10,5,3,0,0,0,0,-1,-1,-1,18,-1,0,43,-1
0,0,-1,30,1,2,0,1,10,3,4,2,0,0,0,1,-1,-1,16,11,1,29,-1
0,0,-1,30,1,2,0,1,10,3,4,2,0,0,0,1,-1,-1,16,11,1,65,-1
0,0,-1,30,0,0,0,1,14,3,4,0,0,0,0,1,-1,-1,22,-1,1,25,-1
0,0,-1,30,0,0,0,1,14,3,4,0,0,0,0,1,-1,-1,22,-1,1,36,-1
0,1,-1,30,0,0,0,1,14,3,4,0,0,0,0,1,-1,-1,22,-1,0,72,-1
0,0,-1,15,0,0,0,1,7,7,-1,0,0,0,0,-1,-1,1,0,0,2,-1,-1
0,0,-1,30,0,0,0,2,12,5,-1,0,0,0,0,-1,-1,-1,-1,-1,1,25,-1
0,0,-1,30,0,0,0,2,12,5,-1,0,0,0,0,-1,-1,-1,-1,-1,1,37,-1
0,0,-1,30,2,2,2,1,10,5,-1,0,1,-1,0,-1,-1,-1,34,-1,1,-1,-1
0,0,-1,30,2,2,2,1,10,5,-1,0,1,-1,0,-1,-1,-1,34,-1,1,65,-1
0,0,-1,30,0,0,0,1,7,5,-1,0,-1,-1,0,-1,-1,-1,0,0,1,61,-1
0,0,-1,30,1,2,0,1,10,2,-1,0,0,-1,0,1,-1,-1,0,0,1,-1,-1
0,0,-1,30,1,2,0,1,10,2,-1,0,0,-1,0,1,-1,-1,0,0,1,62,-1
0,0,-1,25,1,2,0,1,14,5,-1,0,0,0,0,-1,-1,-1,23,16,1,33,-1
0,0,-1,25,1,2,0,1,14,5,-1,0,0,0,0,-1,-1,-1,23,16,1,46,-1
0,1,-1,25,1,2,0,1,14,5,-1,0,0,0,0,-1,-1,-1,23,16,0,-1,-1
0,1,-1,25,1,2,0,1,14,5,-1,0,0,0,0,-1,-1,-1,23,16,1,-1,-1
0,0,-1,30,1,2,0,1,10,5,5,0,0,0,0,-1,-1,-1,0,-1,0,29,-1
0,0,-1,30,1,2,0,1,10,5,5,0,0,0,0,-1,-1,-1,0,-1,1,30,-1
0,0,-1,30,1,2,0,1,10,5,5,0,0,0,0,-1,-1,-1,0,-1,1,25,-1
0,0,-1,0,0,0,0,1,7,7,-1,0,0,-1,0,-1,-1,-1,20,0,0,21,-1
0,0,-1,30,1,2,0,1,10,2,-1,0,0,0,0,-1,-1,-1,18,0,0,41,-1
0,0,-1,30,1,2,0,1,10,2,-1,0,0,0,0,-1,-1,-1,18,0,0,30,-1
0,0,0,30,1,2,0,3,10,5,-1,0,0,0,0,1,-1,-1,18,-1,0,0,-1
0,0,0,30,1,2,0,3,10,5,-1,0,0,0,0,1,-1,-1,18,-1,0,49,-1
0,0,-1,30,1,2,0,1,10,3,-1,0,0,0,0,-1,-1,-1,27,-1,1,24,-1
0,0,-1,30,1,2,0,1,10,3,-1,0,0,0,0,-1,-1,-1,27,-1,0,54,-1
0,1,-1,30,1,2,0,1,10,3,-1,0,0,0,0,-1,-1,-1,27,-1,0,22,-1
0,1,-1,30,1,2,0,1,10,3,-1,0,0,0,0,-1,-1,-1,27,-1,1,4,-1
0,1,-1,30,1,2,0,1,10,3,-1,0,0,0,0,-1,-1,-1,27,-1,0,2,-1
0,1,-1,30,1,2,0,1,10,3,-1,0,0,0,0,-1,-1,-1,27,-1,1,90,-1
0,1,-1,30,1,2,0,1,10,3,-1,0,0,0,0,-1,-1,-1,27,-1,1,60,-1
0,0,-1,30,2,2,0,1,14,2,-1,0,0,0,0,-1,-1,1,17,5,0,-1,-1
0,0,-1,30,2,2,0,1,14,2,-1,0,0,0,0,-1,-1,1,17,5,0,53,-1
0,0,-1,30,1,2,0,1,0,2,2,0,0,0,1,1,-1,-1,6,17,0,23,-1
0,0,-1,30,1,2,0,1,0,2,2,0,0,0,1,1,-1,-1,6,17,0,53,-1
2,0,-1,30,2,2,0,1,8,6,1,0,0,0,1,-1,-1,1,16,17,0,-1,-1
2,4,-1,30,2,2,0,1,8,6,1,0,0,0,1,-1,-1,1,16,17,0,15,-1
0,0,-1,10,0,0,0,1,7,7,-1,0,0,0,0,-1,1,-1,0,0,1,28,-1
0,0,-1,15,0,0,0,2,7,7,-1,0,0,0,0,-1,-1,-1,0,-1,1,63,-1
0,0,-1,30,0,0,0,1,7,5,2,0,0,0,0,-1,-1,-1,20,-1,1,28,-1
0,1,-1,30,0,0,0,1,7,5,2,0,0,0,0,-1,-1,-1,20,-1,1,18,-1
0,0,-1,25,0,0,0,1,7,6,1,0,0,-1,0,-1,-1,-1,0,-1,0,44,-1
0,0,-1,30,2,2,0,1,10,6,1,0,0,0,0,1,-1,-1,18,-1,1,26,-1
0,0,-1,30,2,2,0,1,10,6,1,0,0,0,0,1,-1,-1,18,-1,1,24,-1
0,1,-1,30,2,2,0,1,10,6,1,0,0,0,0,1,-1,-1,18,-1,1,28,-1
0,1,-1,30,2,2,0,1,10,6,1,0,0,0,0,1,-1,-1,18,-1,0,60,-1
0,1,-1,30,2,2,0,1,10,6,1,0,0,0,0,1,-1,-1,18,-1,0,56,-1
0,1,-1,30,2,2,0,1,10,6,1,0,0,0,0,1,-1,-1,18,-1,0,29,-1
0,0,-1,35,1,2,1,1,8,5,2,0,0,0,0,1,-1,1,6,6,1,-1,-1
0,4,-1,35,1,2,1,1,8,5,2,0,0,0,0,1,-1,1,6,6,1,35,-1
0,0,-1,30,1,0,0,1,14,5,4,0,0,0,0,-1,-1,-1,17,17,0,40,-1
0,0,-1,30,1,0,0,1,14,5,4,0,0,0,0,-1,-1,-1,17,17,1,20,-1
0,0,-1,30,1,2,0,1,10,5,-1,0,0,0,0,1,-1,1,22,-1,1,-1,-1
0,0,-1,30,1,2,0,1,10,5,-1,0,0,0,0,1,-1,1,22,-1,0,44,-1
0,1,-1,30,1,2,0,1,10,5,-1,0,0,0,0,1,-1,1,22,-1,1,-1,-1
0,0,-1,30,0,0,0,1,7,2,2,0,0,0,0,-1,-1,-1,0,-1,1,-1,-1
0,0,-1,30,1,2,0,1,12,6,3,0,0,0,0,-1,-1,-1,21,-1,1,24,-1
0,0,-1,30,1,2,0,1,12,6,3,0,0,0,0,-1,-1,-1,21,-1,1,40,-1
0,1,-1,30,1,2,0,1,12,6,3,0,0,0,0,-1,-1,-1,21,-1,0,-1,-1
0,1,-1,30,1,2,0,1,12,6,3,0,0,0,0,-1,-1,-1,21,-1,2,-1,-1
0,1,-1,30,1,2,0,1,12,6,3,0,0,0,0,-1,-1,-1,21,-1,2,-1,-1
0,1,-1,30,1,2,0,1,12,6,3,0,0,0,0,-1,-1,-1,21,-1,2,-1,-1
0,1,-1,30,1,2,0,1,12,6,3,0,0,0,0,-1,-1,-1,21,-1,0,-1,-1
0,0,-1,30,0,0,0,1,7,6,1,0,0,0,0,-1,-1,1,0,-1,2,-1,-1
0,0,-1,30,1,2,0,1,10,5,-1,0,0,0,0,1,-1,-1,18,0,0,34,-1
0,0,-1,30,1,2,0,1,10,5,-1,0,0,0,0,1,-1,-1,18,0,1,38,-1
0,0,1,30,1,2,0,1,12,5,-1,0,0,0,0,1,-1,-1,17,-1,1,75,-1
0,0,1,30,1,2,0,1,12,5,-1,0,0,0,0,1,-1,-1,17,-1,0,25,-1
0,0,-1,15,0,0,0,1,7,7,1,0,0,0,0,-1,-1,1,20,21,0,-1,-1
0,0,-1,30,0,0,0,2,14,5,-1,0,0,0,0,-1,-1,1,-1,-1,1,-1,-1
0,0,-1,30,0,0,0,2,14,5,-1,0,0,0,0,-1,-1,1,-1,-1,1,38,-1
0,0,-1,30,0,0,0,1,12,6,2,0,0,0,0,-1,-1,-1,0,0,0,47,-1
0,0,-1,30,0,0,0,1,12,6,2,0,0,0,0,-1,-1,-1,0,0,1,69,-1
0,0,-1,30,0,0,0,4,10,5,-1,0,0,0,0,-1,-1,-1,18,7,0,47,-1
0,0,-1,30,0,0,0,4,10,5,-1,0,0,0,0,-1,-1,-1,18,7,0,26,-1
0,0,-1,30,1,2,0,1,10,5,4,0,-1,-1,0,-1,-1,-1,16,0,0,44,-1
0,0,-1,30,1,2,0,1,10,5,4,0,-1,-1,0,-1,-1,-1,16,0,1,41,-1
0,0,1,30,0,0,0,1,7,7,-1,0,0,0,0,-1,1,1,-1,-1,0,-1,-1
0,0,1,30,0,0,1,1,7,5,2,0,1,0,0,-1,-1,1,22,0,2,-1,-1
0,0,-1,30,1,-1,0,1,10,5,4,0,0,-1,0,-1,-1,-1,0,0,1,34,-1
0,0,-1,30,1,-1,0,1,10,5,4,0,0,-1,0,-1,-1,-1,0,0,1,32,-1
0,0,1,30,0,0,-1,3,7,6,-1,0,0,0,0,-1,-1,1,0,-1,2,-1,-1
0,0,-1,30,1,2,2,4,10,3,-1,3,1,0,0,1,-1,-1,18,-1,0,27,-1
0,0,-1,30,1,2,2,4,10,3,-1,3,1,0,0,1,-1,-1,18,-1,1,42,-1
0,0,-1,30,1,2,2,4,10,3,-1,3,1,0,0,1,-1,-1,18,-1,1,64,-1
0,1,-1,30,1,2,2,4,10,3,-1,3,1,0,0,1,-1,-1,18,-1,1,26,-1
0,0,-1,30,0,0,2,2,10,5,-1,0,1,0,0,-1,-1,-1,-1,-1,1,36,-1
0,0,-1,30,0,0,2,2,10,5,-1,0,1,0,0,-1,-1,-1,-1,-1,0,57,-1
0,0,-1,30,0,0,2,2,10,5,-1,0,1,0,0,-1,-1,-1,-1,-1,0,61,-1
0,0,-1,30,1,2,0,1,14,6,-1,0,0,0,0,1,-1,-1,22,-1,1,-1,-1
0,0,-1,30,1,2,0,1,14,6,-1,0,0,0,0,1,-1,-1,22,-1,0,67,-1
0,0,-1,35,0,0,2,1,10,3,4,0,1,0,0,-1,-1,-1,18,34,1,27,-1
0,0,-1,35,0,0,2,1,10,3,4,0,1,0,0,-1,-1,-1,18,34,1,0,-1
0,0,0,25,2,2,1,1,0,5,2,0,0,0,1,1,-1,1,5,17,0,-1,-1
0,0,0,25,2,2,1,1,0,5,2,0,0,0,1,1,-1,1,5,17,1,28,-1
0,0,-1,30,0,0,0,0,10,6,-1,0,0,0,0,-1,-1,1,18,18,0,-1,-1
0,0,-1,30,0,0,0,0,10,6,-1,0,0,0,0,-1,-1,1,18,18,1,44,-1
0,0,-1,30,1,2,0,1,12,2,2,0,0,0,0,1,-1,-1,11,-1,0,70,-1
0,0,-1,30,1,2,0,1,12,2,2,0,0,0,0,1,-1,-1,11,-1,0,28,-1
0,0,-1,30,0,0,2,4,7,6,1,0,1,0,0,-1,-1,1,0,0,2,-1,-1
0,0,-1,30,2,2,2,1,10,5,2,0,1,0,1,1,-1,1,0,0,0,-1,-1
0,0,-1,30,2,2,2,1,10,5,2,0,1,0,1,1,-1,1,0,0,1,48,-1
0,1,-1,30,2,2,2,1,10,5,2,0,1,0,1,1,-1,1,0,0,0,-1,-1
0,0,-1,30,1,2,0,1,14,2,2,0,0,0,0,1,-1,-1,23,0,0,-1,-1
0,0,-1,30,1,2,0,1,14,2,2,0,0,0,0,1,-1,-1,23,0,1,52,-1
0,0,-1,30,1,2,2,2,8,2,2,0,1,0,0,-1,-1,1,20,0,0,-1,-1
0,4,-1,30,1,2,2,2,8,2,2,0,1,0,0,-1,-1,1,20,0,1,35,-1
0,1,-1,30,1,2,2,2,8,2,2,0,1,0,0,-1,-1,1,20,0,2,-1,-1
0,1,-1,30,1,2,2,2,8,2,2,0,1,0,0,-1,-1,1,20,0,-1,-1,-1
0,1,-1,30,1,2,2,2,8,2,2,0,1,0,0,-1,-1,1,20,0,-1,-1,-1
0,0,-1,40,1,2,2,1,4,6,2,0,1,1,0,-1,-1,-1,0,-1,0,38,-1
1,0,-1,25,0,0,0,1,14,5,-1,0,0,0,1,-1,-1,1,-1,-1,2,-1,-1
1,0,-1,25,0,0,0,1,14,5,-1,0,0,0,1,-1,-1,1,-1,-1,0,61,-1
1,1,-1,25,0,0,0,1,14,5,-1,0,0,0,1,-1,-1,1,-1,-1,0,-1,-1
2,0,-1,0,1,2,2,4,9,2,2,0,1,-1,1,1,-1,-1,17,34,1,39,-1
2,5,-1,0,1,2,2,4,9,2,2,0,1,-1,1,1,-1,-1,17,34,1,59,-1
0,0,-1,40,0,0,0,1,10,3,8,0,0,0,0,-1,-1,-1,16,0,1,39,-1
0,0,-1,40,0,0,0,1,10,3,8,0,0,0,0,-1,-1,-1,16,0,1,24,-1
0,1,-1,40,0,0,0,1,10,3,8,0,0,0,0,-1,-1,-1,16,0,1,32,-1
0,0,-1,30,0,0,2,4,7,6,1,0,1,0,0,-1,-1,1,21,-1,2,-1,-1
0,0,-1,30,0,0,0,1,7,5,-1,0,0,0,0,-1,-1,1,25,-1,0,47,-1
0,1,-1,30,0,0,0,1,7,5,-1,0,0,0,0,-1,-1,1,25,-1,0,-1,-1
0,0,-1,30,0,0,0,2,0,7,-1,0,0,0,0,-1,-1,-1,-1,-1,1,66,-1
0,0,-1,30,0,0,0,2,0,7,-1,0,0,0,0,-1,-1,-1,-1,-1,1,32,-1
0,1,-1,30,0,0,0,2,0,7,-1,0,0,0,0,-1,-1,-1,-1,-1,1,-1,-1
0,1,-1,30,0,0,0,2,0,7,-1,0,0,0,0,-1,-1,-1,-1,-1,0,-1,-1
0,1,-1,30,0,0,0,2,0,7,-1,0,0,0,0,-1,-1,-1,-1,-1,1,-1,-1
0,1,-1,30,0,0,0,2,0,7,-1,0,0,0,0,-1,-1,-1,-1,-1,0,-1,-1
1,0,-1,40,12,12,0,3,10,3,4,0,1,0,1,-1,-1,-1,0,-1,1,50,-1
1,0,-1,40,12,12,0,3,10,3,4,0,1,0,1,-1,-1,-1,0,-1,0,63,-1
1,0,-1,40,12,12,0,3,10,3,4,0,1,0,1,-1,-1,-1,0,-1,1,27,-1
0,0,-1,30,1,2,2,4,14,5,-1,0,1,0,1,1,-1,-1,17,-1,0,19,-1
0,0,-1,30,1,2,2,4,14,5,-1,0,1,0,1,1,-1,-1,17,-1,0,28,-1
0,0,-1,30,1,2,0,1,10,12,2,2,0,0,0,1,-1,1,16,11,0,-1,-1
0,0,-1,30,1,2,0,1,10,12,2,2,0,0,0,1,-1,1,16,11,0,26,-1
0,0,-1,30,1,2,0,1,10,5,-1,0,0,-1,0,-1,-1,-1,11,-1,0,43,-1
0,0,-1,30,1,2,0,1,10,5,-1,0,0,-1,0,-1,-1,-1,11,-1,0,30,-1
0,0,-1,30,0,0,0,2,10,5,-1,0,0,0,0,-1,-1,1,-1,-1,0,-1,-1
0,0,-1,30,0,0,0,2,10,5,-1,0,0,0,0,-1,-1,1,-1,-1,1,36,-1
0,0,-1,35,1,2,0,4,14,1,0,0,0,0,1,1,-1,-1,11,11,1,27,-1
0,0,-1,35,1,2,0,4,14,1,0,0,0,0,1,1,-1,-1,11,11,0,51,-1
0,0,-1,30,1,2,2,3,0,2,2,0,1,0,1,1,-1,-1,6,6,0,23,-1
0,0,-1,30,1,2,2,3,0,2,2,0,1,0,1,1,-1,-1,6,6,1,24,-1
0,1,-1,30,1,2,2,3,0,2,2,0,1,0,1,1,-1,-1,6,6,0,-1,-1
0,0,-1,10,2,0,0,2,7,7,1,0,0,-1,0,-1,-1,-1,0,0,1,39,-1
0,0,-1,30,2,2,0,4,2,6,2,0,0,0,1,1,-1,0,10,16,0,23,-1
0,1,-1,30,2,2,0,4,2,6,2,0,0,0,1,1,-1,0,10,16,0,-1,-1
0,1,-1,30,2,2,0,4,2,6,2,0,0,0,1,1,-1,0,10,16,-1,-1,-1
0,1,-1,30,2,2,0,4,2,6,2,0,0,0,1,1,-1,0,10,16,0,23,-1
0,0,-1,30,0,0,0,1,7,2,-1,0,0,0,0,-1,-1,1,22,16,2,-1,-1
0,3,-1,35,3,2,0,1,2,5,4,0,0,1,0,-1,-1,-1,29,-1,-1,-1,-1
0,0,-1,35,3,2,0,1,2,5,4,0,0,1,0,-1,-1,-1,29,-1,1,64,-1
0,1,-1,35,3,2,0,1,2,5,4,0,0,1,0,-1,-1,-1,29,-1,1,79,-1
0,0,-1,30,0,0,0,1,12,5,-1,0,0,0,0,-1,-1,-1,-1,-1,0,23,-1
0,0,-1,30,0,0,0,1,12,5,-1,0,0,0,0,-1,-1,-1,-1,-1,0,20,-1
0,0,-1,30,0,0,0,1,2,5,-1,0,0,1,0,-1,-1,-1,-1,-1,0,38,-1
0,0,-1,35,0,0,2,0,0,2,-1,0,1,0,0,-1,-1,-1,17,-1,0,21,-1
0,0,-1,35,0,0,2,0,0,2,-1,0,1,0,0,-1,-1,-1,17,-1,0,27,-1
0,0,-1,30,0,0,0,3,7,2,4,0,0,0,1,-1,-1,-1,0,0,0,50,-1
0,0,1,30,0,0,-1,-1,7,2,2,0,0,0,0,-1,-1,-1,11,-1,2,-1,-1
0,0,-1,30,0,0,-1,-1,7,5,2,0,-1,-1,0,-1,-1,1,-1,-1,2,-1,-1
0,0,-1,25,0,0,0,1,7,2,-1,0,0,0,0,-1,-1,-1,0,0,1,25,-1
0,0,-1,35,1,2,2,3,10,2,2,0,1,0,0,-1,-1,-1,20,0,0,39,-1
0,0,-1,35,1,2,2,3,10,2,2,0,1,0,0,-1,-1,-1,20,0,1,26,-1
0,1,-1,35,1,2,2,3,10,2,2,0,1,0,0,-1,-1,-1,20,0,0,-1,-1
0,0,-1,30,1,2,0,0,10,5,-1,0,0,0,0,1,-1,1,18,-1,2,-1,-1
0,0,-1,30,1,2,0,0,10,5,-1,0,0,0,0,1,-1,1,18,-1,1,45,-1
0,0,-1,30,-1,-1,-1,-1,7,-1,-1,0,-1,-1,0,-1,-1,-1,20,20,0,20,-1
2,0,-1,30,1,2,2,2,9,2,-1,0,1,0,1,1,-1,-1,34,-1,1,47,-1
2,5,-1,30,1,2,2,2,9,2,-1,0,1,0,1,1,-1,-1,34,-1,1,34,-1
2,0,-1,30,0,0,0,3,14,5,4,0,0,0,1,-1,-1,-1,17,23,0,41,-1
2,0,-1,30,0,0,0,3,14,5,4,0,0,0,1,-1,-1,-1,17,23,0,35,-1
0,0,-1,30,0,0,0,1,10,5,-1,0,-1,-1,0,-1,-1,-1,0,-1,2,-1,-1
0,0,-1,30,0,0,0,1,10,5,-1,0,-1,-1,0,-1,-1,-1,0,-1,1,42,-1
0,0,-1,30,1,2,0,3,12,6,3,0,0,0,0,1,-1,-1,21,-1,0,30,-1
0,0,-1,30,1,2,0,3,12,6,3,0,0,0,0,1,-1,-1,21,-1,0,65,-1
0,0,-1,30,0,0,2,3,2,3,4,5,1,0,1,-1,-1,-1,34,0,0,45,-1
0,0,-1,30,1,2,0,1,10,5,2,0,1,0,0,-1,-1,-1,0,0,0,-1,-1
0,0,-1,30,1,2,0,1,10,5,2,0,1,0,0,-1,-1,-1,0,0,1,39,-1
0,1,-1,30,1,2,0,1,10,5,2,0,1,0,0,-1,-1,-1,0,0,0,9,-1
0,0,-1,30,0,0,2,1,10,5,2,0,1,0,0,-1,-1,-1,18,0,0,28,-1
0,0,-1,30,0,0,2,1,10,5,2,0,1,0,0,-1,-1,-1,18,0,0,44,-1
0,0,-1,30,1,2,0,1,7,5,2,0,0,0,0,-1,-1,1,0,-1,0,-1,-1
0,0,-1,25,1,2,-1,1,10,12,3,0,-1,0,0,1,-1,-1,18,0,0,25,-1
0,0,-1,25,1,2,-1,1,10,12,3,0,-1,0,0,1,-1,-1,18,0,0,46,-1
0,1,-1,25,1,2,-1,1,10,12,3,0,-1,0,0,1,-1,-1,18,0,1,35,-1
0,1,-1,25,1,2,-1,1,10,12,3,0,-1,0,0,1,-1,-1,18,0,1,3,-1
0,1,-1,25,1,2,-1,1,10,12,3,0,-1,0,0,1,-1,-1,18,0,1,8,-1
0,1,-1,25,1,2,-1,1,10,12,3,0,-1,0,0,1,-1,-1,18,0,1,12,-1
0,1,-1,25,1,2,-1,1,10,12,3,0,-1,0,0,1,-1,-1,18,0,1,14,-1
0,0,-1,30,0,0,0,4,10,2,-1,0,0,0,0,-1,-1,-1,9,0,0,0,-1
0,0,-1,30,0,0,0,4,10,2,-1,0,0,0,0,-1,-1,-1,9,0,0,28,-1
3,0,-1,25,1,2,2,3,10,5,-1,2,1,0,1,1,-1,-1,18,-1,0,62,-1
3,0,-1,25,1,2,2,3,10,5,-1,2,1,0,1,1,-1,-1,18,-1,0,-1,-1
3,1,-1,25,1,2,2,3,10,5,-1,2,1,0,1,1,-1,-1,18,-1,0,63,-1
0,0,-1,0,0,0,-1,1,0,2,1,0,-1,-1,0,1,-1,-1,32,5,1,44,-1
0,0,-1,0,0,0,-1,1,0,2,1,0,-1,-1,0,1,-1,-1,32,5,0,52,-1
0,0,-1,30,1,-1,-1,0,10,5,-1,0,-1,-1,0,1,-1,-1,0,0,1,23,-1
0,0,-1,30,1,-1,-1,0,10,5,-1,0,-1,-1,0,1,-1,-1,0,0,0,34,-1
0,0,-1,30,0,0,2,0,7,5,-1,0,1,0,1,-1,-1,-1,8,0,0,19,-1
0,0,-1,30,0,0,2,3,7,6,-1,0,1,0,0,-1,-1,-1,20,7,1,33,-1
2,0,-1,30,1,2,0,3,10,2,-1,0,0,-1,1,0,-1,-1,18,6,0,62,-1
2,0,-1,30,1,2,0,3,10,2,-1,0,0,-1,1,0,-1,-1,18,6,1,49,-1
2,1,-1,30,1,2,0,3,10,2,-1,0,0,-1,1,0,-1,-1,18,6,1,21,-1
2,1,-1,30,1,2,0,3,10,2,-1,0,0,-1,1,0,-1,-1,18,6,1,19,-1
2,1,-1,30,1,2,0,3,10,2,-1,0,0,-1,1,0,-1,-1,18,6,-1,-1,-1
2,0,-1,30,1,2,2,3,0,6,2,0,1,0,1,1,-1,1,22,-1,1,-1,-1
2,0,-1,30,1,2,2,3,0,6,2,0,1,0,1,1,-1,1,22,-1,0,45,-1
2,0,-1,30,1,2,2,3,0,6,2,0,1,0,1,1,-1,1,22,-1,0,29,-1
2,1,-1,30,1,2,2,3,0,6,2,0,1,0,1,1,-1,1,22,-1,1,-1,-1
2,1,-1,30,1,2,2,3,0,6,2,0,1,0,1,1,-1,1,22,-1,1,-1,-1
0,0,-1,30,0,0,0,3,7,5,-1,0,1,0,0,-1,-1,1,0,-1,2,-1,-1
0,0,-1,25,0,0,0,3,7,6,-1,0,0,0,0,-1,-1,1,-1,-1,2,-1,-1
